label,message,length,processed_msg
ham,Reason is if the team budget is available at last they buy the unsold players for at base rate..,96,"['reason', 'team', 'budget', 'avail', 'last', 'buy', 'unsold', 'player', 'base', 'rate']"
ham,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,73,"['ceri', 'u', 'rebel', 'sweet', 'dreamz', 'littl', 'buddi', 'c', 'ya', '2moro', 'need', 'bloke']"
spam,ringtoneking 84484,18,"['ringtonek', '84484']"
ham,Huh i cant thk of more oredi how many pages do we have?,55,"['huh', 'cant', 'thk', 'oredi', 'mani', 'page']"
ham,His frens go then he in lor. Not alone wif my mum n sis lor.,60,"['fren', 'go', 'lor', 'alon', 'wif', 'mum', 'n', 'sis', 'lor']"
ham,Nationwide auto centre (or something like that) on Newport road. I liked them there,83,"['nationwid', 'auto', 'centr', 'someth', 'like', 'newport', 'road', 'like']"
ham,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",111,"['hey', 'miss', 'tm', 'last', 'night', 'phone', 'charg', 'smile', 'meet', 'friend', 'short']"
ham,"Whatever, juliana. Do whatever you want.",40,"['whatev', 'juliana', 'whatev', 'want']"
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",141,"['friendship', 'game', 'play', 'word', 'say', 'doesnt', 'start', 'march', 'end', 'may', 'tomorrow', 'yesterday', 'today', 'e']"
spam,Ringtone Club: Gr8 new polys direct to your mobile every week !,63,"['rington', 'club', 'gr8', 'new', 'poli', 'direct', 'mobil', 'everi', 'week']"
ham,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",104,"['hello', 'sort', 'town', 'alreadi', 'dont', 'rush', 'home', 'eat', 'nacho', 'let', 'know', 'eta']"
ham,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...,133,"['ok', 'lor', 'anyway', 'thk', 'cant', 'get', 'ticket', 'cos', 'like', 'quit', 'late', 'alreadi', 'u', 'wan', '2', 'go', 'look', '4', 'ur', 'fren', 'darren', 'wif']"
spam,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,137,"['bank', 'granit', 'issu', 'strongbuy', 'explos', 'pick', 'member', '300', 'nasdaq', 'symbol', 'cdgt', '500', 'per']"
ham,I am on the way to ur home,26,"['way', 'ur', 'home']"
ham,"Dizzamn, aight I'll ask my suitemates when I get back",53,"['dizzamn', 'aight', 'ill', 'ask', 'suitem', 'get', 'back']"
ham,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word",70,"['nimbomson', 'yep', 'phone', 'know', 'one', 'obvious', 'cos', 'real', 'word']"
ham,I love to cuddle! I want to hold you in my strong arms right now...,67,"['love', 'cuddl', 'want', 'hold', 'strong', 'arm', 'right']"
ham,R u in this continent?,22,"['r', 'u', 'contin']"
ham,We'll you pay over like  &lt;#&gt; yrs so its not too difficult,63,"['well', 'pay', 'like', 'ltgt', 'yrs', 'difficult']"
spam,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,95,"['bore', 'housew', 'chat', 'n', 'date', '08717507711', 'btnation', 'rate', '10pmin', 'onli', 'landlin']"
spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,143,"['tri', 'call', 'repli', 'sms', 'video', 'mobil', '750', 'min', 'unlimit', 'text', 'free', 'camcord', 'repli', 'call', '08000930705', 'del', 'thur']"
ham,K...k...when will you give treat?,33,"['kkwhen', 'give', 'treat']"
spam,"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate",158,"['2nd', 'time', 'tri', 'contact', 'u', 'u', '£400', 'prize', '2', 'claim', 'easi', 'call', '087104711148', 'onli', '10p', 'per', 'minut', 'btnationalr']"
ham,He's just gonna worry for nothing. And he won't give you money its no use.,74,"['hes', 'gonna', 'worri', 'noth', 'wont', 'give', 'money', 'use']"
ham,Did you get any gift? This year i didnt get anything. So bad,60,"['get', 'ani', 'gift', 'year', 'didnt', 'get', 'anyth', 'bad']"
ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,144,"['somewher', 'beneath', 'pale', 'moon', 'light', 'someon', 'think', 'u', 'dream', 'come', 'true', 'goodnit', 'amp', 'sweet', 'dream']"
ham,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,220,"['well', 'pattern', 'emerg', 'friend', 'tell', 'drive', 'come', 'smoke', 'tell', 'im', 'weed', 'fiendmak', 'smoke', 'muchimped', 'thing', 'see', 'im', 'hesit']"
ham,", ow u dey.i paid 60,400thousad.i told  u would call . ",55,"['ow', 'u', 'deyi', 'paid', '60400thousadi', 'told', 'u', 'would', 'call']"
ham,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,127,"['im', 'fine', 'babe', 'aint', '2', 'much', 'tho', 'saw', 'scari', 'movi', 'yest', 'quit', 'funni', 'want', '2mrw', 'afternoon', 'town', 'mall', 'sumthinxx']"
ham,I'm reaching home in 5 min.,27,"['im', 'reach', 'home', '5', 'min']"
ham,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",162,"['forgot', 'work', 'today', 'wanna', 'chat', 'thing', 'ok', 'drop', 'text', 'free', 'bore', 'etc', 'ill', 'ring', 'hope', 'well', 'nose', 'essay', 'xx']"
ham,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel ,112,"['ha', 'must', 'walk', 'everywher', 'cannot', 'take', 'tram', 'cousin', 'said', 'walk', 'vic', 'market', 'hotel']"
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",161,"['wan2', 'win', 'meetgreet', 'westlif', '4', 'u', 'm8', 'current', 'tour', '1unbreak', '2untam', '3unkempt', 'text', '12', '3', '83049', 'cost', '50p', 'std', 'text']"
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,147,"['pleas', 'call', 'custom', 'servic', 'repres', 'freephon', '0808', '145', '4742', '9am11pm', 'guarante', '£1000', 'cash', '£5000', 'prize']"
ham,Discussed with your mother ah?,30,"['discuss', 'mother', 'ah']"
ham,Ok.,3,['ok']
ham,"Sorry, I can't text &amp; drive coherently, see you in twenty",61,"['sorri', 'cant', 'text', 'amp', 'drive', 'coher', 'see', 'twenti']"
spam,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,73,"['receiv', 'week', 'tripl', 'echo', 'rington', 'short', 'enjoy']"
ham,In which place i can get rooms cheap:-),39,"['place', 'get', 'room', 'cheap']"
ham,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,103,"['eek', 'lot', 'time', 'especi', 'sinc', 'american', 'pie', 'like', '8', 'minut', 'long', 'cant', 'stop', 'sing']"
ham,GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI,44,"['gran', 'onlyfound', 'afew', 'day', 'agocusoon', 'honi']"
spam,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",158,"['uve', 'select', 'stay', '1', '250', 'top', 'british', 'hotel', 'noth', 'holiday', 'valu', '£350', 'dial', '08712300220', 'claim', 'nation', 'rate', 'call', 'bx526', 'sw73ss']"
ham,University of southern california.,34,"['univers', 'southern', 'california']"
ham,We have to pick rayan macleran there.,37,"['pick', 'rayan', 'macleran']"
ham,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,89,"['u', 'gd', 'lor', 'go', 'shop', 'got', 'stuff', 'u', 'wan', '2', 'watch', 'infern', 'affair', 'come', 'lar']"
ham,Well. Balls. Time to make calls,31,"['well', 'ball', 'time', 'make', 'call']"
ham,Wat time ü wan today?,21,"['wat', 'time', 'ü', 'wan', 'today']"
ham, &lt;#&gt;  in mca. But not conform.,36,"['ltgt', 'mca', 'conform']"
ham,Oh ok.. Wat's ur email?,23,"['oh', 'ok', 'wat', 'ur', 'email']"
ham,"Yes, princess. Are you going to make me moan?",45,"['yes', 'princess', 'go', 'make', 'moan']"
ham,Lol its ok I didn't remember til last nite,42,"['lol', 'ok', 'didnt', 'rememb', 'til', 'last', 'nite']"
ham,"[…] anyway, many good evenings to u! s",38,"['…', 'anyway', 'mani', 'good', 'even', 'u']"
ham,"Cool, I'll text you in a few",28,"['cool', 'ill', 'text']"
ham,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..",84,"['sorri', 'vikki', 'im', 'watch', 'olav', 'mandara', 'movi', 'kano', 'trishul', 'theatr', 'wit', 'frnds']"
ham,I'm very happy for you babe ! Woo hoo party on dude!,52,"['im', 'veri', 'happi', 'babe', 'woo', 'hoo', 'parti', 'dude']"
ham,I am taking you for italian food. How about a pretty dress with no panties? :),78,"['take', 'italian', 'food', 'pretti', 'dress', 'panti']"
ham,Wot u up 2? Thout u were gonna call me!! Txt bak luv K,54,"['wot', 'u', '2', 'thout', 'u', 'gonna', 'call', 'txt', 'bak', 'luv', 'k']"
spam,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,158,"['chosen', 'receiv', '£350', 'award', 'pls', 'call', 'claim', 'number', '09066364311', 'collect', 'award', 'select', 'receiv', 'valu', 'mobil', 'custom']"
ham,How are you holding up?,23,['hold']
ham,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,93,"['dont', 'flatter', 'tell', 'man', 'mine', 'two', 'pint', 'carlin', 'ten', 'minut', 'pleas']"
ham,Hope you are not scared!,24,"['hope', 'scare']"
ham,I cant pick the phone right now. Pls send a message,51,"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'messag']"
ham,I'm at home n ready...,22,"['im', 'home', 'n', 'readi']"
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,147,"['pleas', 'call', 'custom', 'servic', 'repres', 'freephon', '0808', '145', '4742', '9am11pm', 'guarante', '£1000', 'cash', '£5000', 'prize']"
ham,What time do u get out?,23,"['time', 'u', 'get']"
ham,I am literally in bed and have been up for like  &lt;#&gt;  hours,65,"['liter', 'bed', 'like', 'ltgt', 'hour']"
ham,"Yes, my reg is  Ciao!",21,"['yes', 'reg', 'ciao']"
ham,If You mean the website. Yes.,29,"['mean', 'websit', 'yes']"
spam,Win a £1000 cash prize or a prize worth £5000,45,"['win', '£1000', 'cash', 'prize', 'prize', 'worth', '£5000']"
spam,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",156,"['thank', 'rington', 'order', 'refer', 'number', 'x49your', 'mobil', 'charg', '450', 'tone', 'arriv', 'pleas', 'call', 'custom', 'servic', '09065989182']"
ham,Lol or I could just starve and lose a pound by the end of the day.,66,"['lol', 'could', 'starv', 'lose', 'pound', 'end', 'day']"
ham,Yeah that's the impression I got,32,"['yeah', 'impress', 'got']"
ham,Ok ok take care. I can understand.,34,"['ok', 'ok', 'take', 'care', 'understand']"
ham,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",153,"['motiv', 'behind', 'everi', 'dark', 'shine', 'light', 'wait', 'find', 'behind', 'everi', 'best', 'friend', 'alway', 'trust', 'love', 'bslvyl']"
ham,"Ya ok, then had dinner?",23,"['ya', 'ok', 'dinner']"
ham,I was slept that time.you there?,32,"['slept', 'timeyou']"
ham,dont make ne plans for nxt wknd coz she wants us to come down then ok,69,"['dont', 'make', 'ne', 'plan', 'nxt', 'wknd', 'coz', 'want', 'us', 'come', 'ok']"
ham,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,180,"['school', 'start', 'stay', 'weather', 'like', 'food', 'social', 'support', 'system', 'like', 'friend', 'school', 'thing', 'import']"
ham,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",255,"['ha', 'ha', 'nan', 'yalrigu', 'heltiniiyo', 'kothi', 'chikku', 'u', 'share', 'mani', 'thing', 'wit', 'meso', 'far', 'didnt', 'told', 'ani', 'bodi', 'even', 'utter', 'word', 'abt', 'u', 'ur', 'trust', 'much', 'tell', 'plz', 'nxt', 'time', 'dont', 'use', 'word', 'meok', 'chikkub']"
ham,Noice. Text me when you're here,31,"['noic', 'text']"
ham,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,59,"['hi', 'di', 'yiju', 'meet', '7', 'pm', 'esaplanad', 'tonight']"
spam,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP,154,"['mobi', 'pub', 'quizwin', '£100', 'high', 'street', 'prize', 'u', 'know', 'new', 'duchess', 'cornwal', 'txt', 'first', 'name', '82277unsub', 'stop', '£150', '008704050406', 'sp']"
spam,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",158,"['week', 'savamob', 'member', 'offer', 'access', 'call', '08709501522', 'detail', 'savamob', 'pobox', '139', 'la3', '2wu', 'onli', '£150week', 'savamob', 'offer', 'mobil']"
ham,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",138,"['aight', 'ive', 'set', 'free', 'think', 'could', 'text', 'blake', 'address', 'occur', 'im', 'quit', 'sure', 'im', 'thought']"
ham,Hi dear we saw dear. We both are happy. Where you my battery is low,67,"['hi', 'dear', 'saw', 'dear', 'happi', 'batteri', 'low']"
ham,How are you. Its been ages. How's abj,37,"['age', 'abj']"
ham,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,122,"['prof', 'pass', 'paper', 'sem', 'congrat', 'student', 'enna', 'kalaachutaarama', 'prof', 'gud', 'mrng']"
ham,Dont kick coco when he's down,29,"['dont', 'kick', 'coco', 'hes']"
ham,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,97,"['fyi', 'im', 'gonna', 'call', 'sporad', 'start', 'like', 'ltgt', 'bc', 'doin', 'shit']"
spam,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 ",149,"['contact', 'date', 'servic', 'someon', 'know', 'find', 'call', 'mobil', 'landlin', '09064017305', 'pobox75ldns7']"
spam,TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,140,"['tbspersolvo', 'chase', 'us', 'sinc', 'sept', 'for£38', 'definit', 'pay', 'thank', 'inform', 'ignor', 'kath', 'manchest']"
ham,Hope youre not having too much fun without me!! see u tomorrow love jess x,75,"['hope', 'you\x92r', 'much', 'fun', 'without', 'see', 'u', 'tomorrow', 'love', 'jess', 'x']"
ham,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,84,"['ok', 'wont', 'call', 'disturb', 'ani', 'one', 'know', 'avoid', 'burden']"
ham,I've reached home n i bathe liao... U can call me now...,56,"['ive', 'reach', 'home', 'n', 'bath', 'liao', 'u', 'call']"
spam,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821,106,"['loan', 'ani', 'purpos', 'even', 'bad', 'credit', 'tenant', 'welcom', 'call', 'noworriesloanscom', '08717111821']"
ham,Was the actual exam harder than NBME,36,"['actual', 'exam', 'harder', 'nbme']"
ham,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,84,"['lot', 'sick', 'thing', 'go', 'round', 'take', 'easi', 'hope', 'u', 'feel', 'better', 'soon', 'lol']"
ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",128,"['god', 'pick', 'flower', 'dippeditinadew', 'love', 'touch', 'itwhichturnedinto', 'u', 'gift', 'tomeandsaidthi', 'friend', '4u']"
spam,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,114,"['87077', 'kick', 'new', 'season', '2wks', 'free', 'goal', 'news', 'ur', 'mobil', 'txt', 'ur', 'club', 'name', '87077', 'eg', 'villa', '87077']"
ham,Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,96,"['hey', 'sathya', 'till', 'dint', 'meet', 'even', 'singl', 'time', 'saw', 'situat', 'sathya']"
ham,Gam gone after outstanding innings.,35,"['gam', 'gone', 'outstand', 'inning']"
ham,O i played smash bros  &lt;#&gt;  religiously.,46,"['play', 'smash', 'bros', 'ltgt', 'religi']"
ham,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola",276,"['sir', 'good', 'morn', 'hope', 'good', 'weekend', 'call', 'let', 'know', 'abl', 'rais', 'ltgt', 'dad', 'howev', 'said', 'would', 'make', 'rest', 'avail', 'mid', 'feb', 'amount', 'still', 'quit', 'short', 'hope', 'would', 'help', 'good', 'day', 'abiola']"
ham,Hurry home. Soup is DONE!,25,"['hurri', 'home', 'soup', 'done']"
ham,No no. I will check all rooms befor activities,46,"['check', 'room', 'befor', 'activ']"
ham,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",153,"['good', 'afternoon', 'love', 'good', 'see', 'word', 'ym', 'get', 'tm', 'veri', 'smart', 'move', 'slave', 'smile', 'drink', 'coffe', 'await']"
ham,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...,74,"['quit', 'ok', 'bit', 'ex', 'u', 'better', 'go', 'eat', 'smth', 'els', 'ill', 'feel', 'guilti']"
spam,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",154,"['orang', 'bring', 'rington', 'time', 'chart', 'hero', 'free', 'hit', 'week', 'go', 'rington', 'pic', 'wap', 'stop', 'receiv', 'tip', 'repli', 'stop']"
ham,Lemme know when you're here,27,"['lemm', 'know']"
spam,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04,148,"['privat', '2003', 'account', 'statement', '07973788240', 'show', '800', 'unredeem', 'point', 'call', '08715203649', 'identifi', 'code', '40533', 'expir', '311004']"
ham,He needs to stop going to bed and make with the fucking dealing,63,"['need', 'stop', 'go', 'bed', 'make', 'fuck', 'deal']"
ham,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea",147,"['love', 'brother', 'time', 'talk', 'english', 'grin', 'say', 'hey', 'muhommad', 'penni', 'say', 'hello', 'across', 'sea']"
spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,135,"['tri', 'call', 'repli', 'sms', 'video', 'mobil', '750', 'min', 'unlimit', 'text', 'free', 'camcord', 'repli', 'call', '08000930705']"
ham,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",154,"['hey', 'doc', 'pls', 'want', 'get', 'nice', 'shirt', 'hubbi', 'nice', 'fite', 'one', 'budget', 'ltgt', 'k', 'help', 'pls', 'load', 'card', 'abi', 'hwkeep', 'post', 'luv', '2', 'mj']"
ham,I remain unconvinced that this isn't an elaborate test of my willpower,70,"['remain', 'unconvinc', 'isnt', 'elabor', 'test', 'willpow']"
ham,"Life is nothing wen v get everything. But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng",157,"['life', 'noth', 'wen', 'v', 'get', 'everyth', 'life', 'everyth', 'wen', 'v', 'miss', 'someth', 'real', 'valu', 'peopl', 'wil', 'realiz', 'onli', 'absenc', 'gud', 'mrng']"
ham,how are you? I miss you!,24,['miss']
ham,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,85,"['aint', 'answerin', 'phone', 'actual', 'pretti', 'reason', 'hour', 'im', 'sleepi']"
ham,"Hey , is * rite u put »10 evey mnth is that all?",48,"['hey', 'rite', 'u', 'put', '»10', 'evey', 'mnth']"
ham,i am going to bed now prin,26,"['go', 'bed', 'prin']"
ham,I think just yourself …Thanks and see you tomo,46,"['think', '…thank', 'see', 'tomo']"
ham,If u dun drive then how i go 2 sch.,35,"['u', 'dun', 'drive', 'go', '2', 'sch']"
ham,I not at home now lei...,24,"['home', 'lei']"
spam,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd,166,"['gsoh', 'good', 'spam', 'ladiesu', 'could', 'b', 'male', 'gigolo', '2', 'join', 'uk', 'fastest', 'grow', 'men', 'club', 'repli', 'oncal', 'mjzgroup', '087143423992stop', 'repli', 'stop', 'msg£150rcvd']"
ham,Ok then i will come to ur home after half an hour,49,"['ok', 'come', 'ur', 'home', 'half', 'hour']"
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,132,"['u', 'secret', 'admir', 'look', '2', 'make', 'contact', 'ufind', 'rreveal', 'think', 'ur', 'specialcal', '09058094599']"
ham,Do u hav any frnd by name ashwini in ur college?,48,"['u', 'hav', 'ani', 'frnd', 'name', 'ashwini', 'ur', 'colleg']"
ham,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...,80,"['jus', 'finish', 'lunch', 'way', 'home', 'lor', 'tot', 'u', 'dun', 'wan', '2', 'stay', 'sch', 'today']"
ham,K then 2marrow are you coming to class.,39,"['k', '2marrow', 'come', 'class']"
spam,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",122,"['hot', 'live', 'fantasi', 'call', '08707500020', '20p', 'per', 'min', 'ntt', 'ltd', 'po', 'box', '1327', 'croydon', 'cr9', '5wb', '0870', 'nation', 'rate', 'call']"
ham,Pls send me your address sir.,29,"['pls', 'send', 'address', 'sir']"
ham,I want to lick your pussy now...,32,"['want', 'lick', 'pussi']"
ham,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack",75,"['yo', 'gonna', 'still', 'stock', 'tomorrowtoday', 'im', 'tri', 'get', 'dubsack']"
spam,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,141,"['urgent', 'mobil', 'number', 'award', 'ukp2000', 'prize', 'guarante', 'call', '09061790125', 'landlin', 'claim', '3030', 'valid', '12hrs', 'onli', '150ppm']"
ham,"I'll see, but prolly yeah",25,"['ill', 'see', 'prolli', 'yeah']"
ham,Thought we could go out for dinner. I'll treat you! Seem ok?,60,"['thought', 'could', 'go', 'dinner', 'ill', 'treat', 'seem', 'ok']"
ham,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?,154,"['stand', 'away', 'doesnt', 'heart', 'ach', 'without', 'dont', 'wonder', 'dont', 'crave']"
ham,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.,230,"['sorri', 'never', 'hear', 'unless', 'book', 'one', 'kinda', 'jokethet', 'realli', 'look', 'skinni', 'white', 'girl', 'one', 'lineyou', 'onli', 'much', 'camera', 'someth', 'like', 'theyr', 'cast', 'look']"
ham,What you doing?how are you?,27,['doinghow']
ham,"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though",92,"['sure', 'thing', 'big', 'man', 'hockey', 'elect', '6', 'go', 'longer', 'hour', 'though']"
ham,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,87,"['watch', 'lor', 'saw', 'swatch', 'one', 'thk', 'quit', 'ok', 'ard', '116', 'need', '2nd', 'opinion', 'leh']"
ham,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:),116,"['hiya', 'u', 'like', 'hlday', 'pic', 'look', 'horribl', 'took', 'mo', 'camp', 'amrca', 'thing', 'speak', 'soon', 'serena']"
ham,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.",126,"['babe', 'goe', 'day', 'miss', 'alreadi', 'love', 'love', 'kiss', 'hope', 'everyth', 'goe', 'well']"
ham,Yunny... I'm goin to be late,28,"['yunni', 'im', 'goin', 'late']"
ham,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later,160,"['doc', 'prescrib', 'morphin', 'caus', 'pain', 'med', 'arent', 'enough', 'wait', 'mom', 'bring', 'med', 'kick', 'fast', 'im', 'gonna', 'tri', 'later']"
ham,"Cool, want me to go to kappa or should I meet you outside mu",60,"['cool', 'want', 'go', 'kappa', 'meet', 'outsid', 'mu']"
ham,"Hey sexy buns ! Have I told you ? I adore you, loverboy. I hope you remember to thank your sister in law for those meatballs *grins* ... i love you, babe",153,"['hey', 'sexi', 'bun', 'told', 'ador', 'loverboy', 'hope', 'rememb', 'thank', 'sister', 'law', 'meatbal', 'grin', 'love', 'babe']"
ham,May b approve panalam...but it should have more posts..,55,"['may', 'b', 'approv', 'panalambut', 'post']"
spam,"SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",157,"['spjanuari', 'male', 'sale', 'hot', 'gay', 'chat', 'cheaper', 'call', '08709222922', 'nation', 'rate', '15pmin', 'cheap', '78pmin', 'peak', 'stop', 'text', 'call', '08712460324', '10pmin']"
ham,"Sorry, I'll call later",22,"['sorri', 'ill', 'call', 'later']"
ham,I dont thnk its a wrong calling between us,42,"['dont', 'thnk', 'wrong', 'call', 'us']"
ham,Me i'm not workin. Once i get job...,36,"['im', 'workin', 'onc', 'get', 'job']"
ham,And by when you're done I mean now,34,"['done', 'mean']"
ham,"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt...",153,"['ur', 'luck', 'love', 'someon', 'ur', 'fortun', 'love', 'one', 'love', 'u', 'miracl', 'love', 'person', 'cant', 'love', 'anyon', 'except', 'u', 'gud', 'nyt']"
ham,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx,147,"['hi', 'babi', 'ive', 'got', 'back', 'work', 'want', 'see', 'u', 'allday', 'hope', 'didnt', 'piss', 'u', 'phone', 'today', 'u', 'give', 'call', 'xxx']"
